label	#anonymous_contig_id	genome_id	tax_id	contig_id	number_reads	start_position	end_position	otu	full_path	path	new_label
PC1426592	PC1426592	Otu169.0	59600	CP002453.1	163	4328509	4334020	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1434801	PC1434801	Otu169.0	59600	CP002453.1	222	4612177	4620557	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1442852	PC1442852	Otu169.0	59600	CP002453.1	282	2477381	2485970	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1443063	PC1443063	Otu169.0	59600	CP002453.1	303	424098	434641	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1448808	PC1448808	Otu169.0	59600	CP002453.1	168	3120257	3126466	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1461017	PC1461017	Otu169.0	59600	CP002453.1	186	2170113	2175632	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1461398	PC1461398	Otu169.0	59600	CP002453.1	430	1213675	1229309	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1467077	PC1467077	Otu169.0	59600	CP002453.1	244	1679956	1688274	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1478144	PC1478144	Otu169.0	59600	CP002453.1	192	1294946	1301132	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1487146	PC1487146	Otu169.0	59600	CP002453.1	248	1968436	1976553	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1490048	PC1490048	Otu169.0	59600	CP002453.1	224	4341017	4348160	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1492242	PC1492242	Otu169.0	59600	CP002453.1	240	1466383	1473885	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1500718	PC1500718	Otu169.0	59600	CP002453.1	172	2496144	2501549	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1500879	PC1500879	Otu169.0	59600	CP002453.1	297	1259245	1269059	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1507726	PC1507726	Otu169.0	59600	CP002453.1	300	34734	44833	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1511762	PC1511762	Otu169.0	59600	CP002453.1	216	2130231	2137119	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1516796	PC1516796	Otu169.0	59600	CP002453.1	259	3598275	3607538	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1516832	PC1516832	Otu169.0	59600	CP002453.1	404	2892600	2904764	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1525293	PC1525293	Otu169.0	59600	CP002453.1	161	4507808	4513455	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1525547	PC1525547	Otu169.0	59600	CP002453.1	270	313687	322177	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1527401	PC1527401	Otu169.0	59600	CP002453.1	218	3111579	3118248	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1527632	PC1527632	Otu169.0	59600	CP002453.1	279	837219	846596	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1528602	PC1528602	Otu169.0	59600	CP002453.1	158	3955327	3961769	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1531095	PC1531095	Otu169.0	59600	CP002453.1	224	2028637	2035572	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1544674	PC1544674	Otu169.0	59600	CP002453.1	207	2854112	2860545	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1549290	PC1549290	Otu169.0	59600	CP002453.1	196	4038520	4044828	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1550631	PC1550631	Otu169.0	59600	CP002453.1	188	1950634	1956808	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1563228	PC1563228	Otu169.0	59600	CP002453.1	248	4804617	4813860	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1563687	PC1563687	Otu169.0	59600	CP002453.1	283	1484153	1494937	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1572538	PC1572538	Otu169.0	59600	CP002453.1	227	2804024	2811000	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC1578063	PC1578063	Otu169.0	59600	CP002453.1	254	3696117	3704461	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC15879	PC15879	Otu169.0	59600	CP002453.1	406	2870545	2884294	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC15917	PC15917	Otu169.0	59600	CP002453.1	339	3232584	3243599	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC161092	PC161092	Otu169.0	59600	CP002453.1	236	2933109	2940643	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC168778	PC168778	Otu169.0	59600	CP002453.1	226	3293241	3300535	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC178040	PC178040	Otu169.0	59600	CP002453.1	217	4087091	4093426	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC178541	PC178541	Otu169.0	59600	CP002453.1	160	2505281	2510861	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC18618	PC18618	Otu169.0	59600	CP002453.1	376	4872655	4885109	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC189031	PC189031	Otu169.0	59600	CP002453.1	168	2561138	2566522	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC190905	PC190905	Otu169.0	59600	CP002453.1	214	1722739	1730463	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC193489	PC193489	Otu169.0	59600	CP002453.1	280	4482537	4491842	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC195101	PC195101	Otu169.0	59600	CP002453.1	161	2578969	2584776	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC200335	PC200335	Otu169.0	59600	CP002453.1	198	3068195	3075014	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC206864	PC206864	Otu169.0	59600	CP002453.1	142	4187097	4192428	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC215408	PC215408	Otu169.0	59600	CP002453.1	172	3019919	3025400	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC224229	PC224229	Otu169.0	59600	CP002453.1	256	1849169	1857205	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC224624	PC224624	Otu169.0	59600	CP002453.1	218	2120133	2126982	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC224905	PC224905	Otu169.0	59600	CP002453.1	258	4737666	4745144	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC234289	PC234289	Otu169.0	59600	CP002453.1	202	1415965	1422244	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC236078	PC236078	Otu169.0	59600	CP002453.1	160	1664709	1670192	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC237021	PC237021	Otu169.0	59600	CP002453.1	288	1396896	1404608	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC241313	PC241313	Otu169.0	59600	CP002453.1	184	3092271	3097750	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC251543	PC251543	Otu169.0	59600	CP002453.1	245	3356701	3364834	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC259278	PC259278	Otu169.0	59600	CP002453.1	228	2353381	2360898	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC26023	PC26023	Otu169.0	59600	CP002453.1	202	3419768	3425912	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC264967	PC264967	Otu169.0	59600	CP002453.1	216	27305	34615	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC269924	PC269924	Otu169.0	59600	CP002453.1	142	4472857	4477891	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC271805	PC271805	Otu169.0	59600	CP002453.1	418	327501	342397	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC311291	PC311291	Otu169.0	59600	CP002453.1	424	1119548	1133387	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC328277	PC328277	Otu169.0	59600	CP002453.1	172	926079	931680	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC330544	PC330544	Otu169.0	59600	CP002453.1	480	3925103	3940612	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC333215	PC333215	Otu169.0	59600	CP002453.1	176	2113794	2119426	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC335573	PC335573	Otu169.0	59600	CP002453.1	232	4399808	4406995	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC339110	PC339110	Otu169.0	59600	CP002453.1	192	170532	177316	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC345034	PC345034	Otu169.0	59600	CP002453.1	208	3447706	3453616	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC345529	PC345529	Otu169.0	59600	CP002453.1	221	3916381	3923585	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC347467	PC347467	Otu169.0	59600	CP002453.1	197	2068513	2075419	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC348241	PC348241	Otu169.0	59600	CP002453.1	130	3202573	3207851	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC349405	PC349405	Otu169.0	59600	CP002453.1	324	3149865	3160777	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC352701	PC352701	Otu169.0	59600	CP002453.1	178	4407048	4412502	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC354213	PC354213	Otu169.0	59600	CP002453.1	390	1029524	1042070	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC357534	PC357534	Otu169.0	59600	CP002453.1	172	3854288	3860342	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC358986	PC358986	Otu169.0	59600	CP002453.1	313	2436208	2446177	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC361401	PC361401	Otu169.0	59600	CP002453.1	191	3377992	3384044	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
PC368528	PC368528	Otu169.0	59600	CP002453.1	220	1547834	1554786	Otu169.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_algicola_DSM_14237_genomic.fasta	Cellulophaga_algicola_DSM_14237_genomic.kf	Cellulophaga_algicola_DSM_14237_genomic
